segment_idx,m2_speed_psd_peak_baseband,m2_speed_psd_peak_original_bits,m2_speed_psd_peak_psk_recovered,m2_speed_psd_mean_energy_baseband,m2_speed_psd_mean_energy_original_bits,m2_speed_psd_mean_energy_psk_recovered,m2_speed_psd_peak_freq_baseband,m2_speed_psd_peak_freq_original_bits,m2_speed_psd_peak_freq_psk_recovered,m2_speed_rms_baseband,m2_speed_rms_original_bits,m2_speed_rms_psk_recovered,m2_speed_mean_baseband,m2_speed_mean_original_bits,m2_speed_mean_psk_recovered,m2_speed_variance_baseband,m2_speed_variance_original_bits,m2_speed_variance_psk_recovered,m2_speed_fft_peak_baseband,m2_speed_fft_peak_original_bits,m2_speed_fft_peak_psk_recovered,o8_compressor_psd_peak_baseband,o8_compressor_psd_peak_original_bits,o8_compressor_psd_peak_psk_recovered,o8_compressor_psd_mean_energy_baseband,o8_compressor_psd_mean_energy_original_bits,o8_compressor_psd_mean_energy_psk_recovered,o8_compressor_psd_peak_freq_baseband,o8_compressor_psd_peak_freq_original_bits,o8_compressor_psd_peak_freq_psk_recovered,o8_compressor_rms_baseband,o8_compressor_rms_original_bits,o8_compressor_rms_psk_recovered,o8_compressor_mean_baseband,o8_compressor_mean_original_bits,o8_compressor_mean_psk_recovered,o8_compressor_variance_baseband,o8_compressor_variance_original_bits,o8_compressor_variance_psk_recovered,o8_compressor_fft_peak_baseband,o8_compressor_fft_peak_original_bits,o8_compressor_fft_peak_psk_recovered,current_task_duration_psd_peak_baseband,current_task_duration_psd_peak_original_bits,current_task_duration_psd_peak_psk_recovered,current_task_duration_psd_mean_energy_baseband,current_task_duration_psd_mean_energy_original_bits,current_task_duration_psd_mean_energy_psk_recovered,current_task_duration_psd_peak_freq_baseband,current_task_duration_psd_peak_freq_original_bits,current_task_duration_psd_peak_freq_psk_recovered,current_task_duration_rms_baseband,current_task_duration_rms_original_bits,current_task_duration_rms_psk_recovered,current_task_duration_mean_baseband,current_task_duration_mean_original_bits,current_task_duration_mean_psk_recovered,current_task_duration_variance_baseband,current_task_duration_variance_original_bits,current_task_duration_variance_psk_recovered,current_task_duration_fft_peak_baseband,current_task_duration_fft_peak_original_bits,current_task_duration_fft_peak_psk_recovered,current_state_binary
57,0.0,0,0,1e-06,0,0,1.0,1,1,0.664561,1,1,0.776476,1,1,3e-06,0,0,0.776476,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
58,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
59,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
60,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
61,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
62,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
63,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
64,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
65,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
66,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
67,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
68,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
69,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
70,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
71,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
72,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
73,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
74,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
75,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
76,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
77,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
78,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
79,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
80,0.0,0,0,0.0,0,0,0.0,0,0,0.664926,1,1,0.776784,1,1,0.0,0,0,0.776784,1,1,0.0,0,0,0.0,0,0,0.333333,0,0,0.007497,0,0,0.04646,0,0,6.1e-05,0,0,0.007929,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
81,1e-06,0,0,3e-06,0,0,1.0,1,1,0.664507,1,1,0.776423,1,1,4.1e-05,0,0,0.776423,1,1,0.000732,0,0,0.00055,0,0,1.0,1,1,0.287026,0,0,0.180798,0,0,0.088675,0,0,0.280705,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
82,0.002935,0,0,0.005363,0,0,0.0,0,0,0.553665,1,1,0.616602,1,1,0.30432,0,0,0.616602,1,1,0.282417,0,0,0.294536,0,0,0.666667,1,1,0.531147,1,1,0.495417,0,0,0.285515,0,0,0.485848,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
83,0.821926,1,1,0.905045,1,1,0.333333,0,0,0.916224,1,1,0.840047,1,1,0.899857,1,1,0.840047,1,1,0.020282,0,0,0.019363,0,0,0.0,0,0,0.44704,0,0,0.36337,0,0,0.207754,0,0,0.376555,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
84,0.225494,0,0,0.242188,0,0,0.333333,0,0,0.998786,1,1,0.999092,1,1,0.393946,0,0,0.999092,1,1,1.2e-05,0,0,1.2e-05,0,0,1.0,1,1,0.007497,0,0,0.04646,0,0,6.1e-05,0,0,0.007929,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
85,3.5e-05,0,0,4.9e-05,0,0,1.0,1,1,0.663934,1,1,0.775918,1,1,0.000161,0,0,0.775918,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
86,0.0,0,0,0.0,0,0,0.0,0,0,0.664781,1,1,0.776661,1,1,0.0,0,0,0.776661,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
87,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
88,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.002186,0,0,0.044673,0,0,5e-06,0,0,0.00186,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
89,0.0,0,0,0.0,0,0,0.666667,1,1,0.665279,1,1,0.777077,1,1,2.1e-05,0,0,0.777077,1,1,0.000141,0,0,0.000113,0,0,1.0,1,1,0.05419,0,0,0.061168,0,0,0.00321,0,0,0.067508,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
90,0.000252,0,0,0.000317,0,0,1.0,1,1,0.602948,1,1,0.684013,1,1,0.198267,0,0,0.684013,1,1,0.159421,0,0,0.176146,0,0,0.666667,1,1,0.530831,1,1,0.493126,0,0,0.285412,0,0,0.487265,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
91,0.737245,1,1,0.849518,1,1,0.333333,0,0,0.900702,1,1,0.806855,1,1,1.0,1,1,0.806855,1,1,0.101934,0,0,0.1195,0,0,0.333333,0,0,0.528481,1,1,0.483,0,0,0.283827,0,0,0.501271,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
92,0.533497,1,1,0.693935,1,1,0.333333,0,0,0.950598,1,1,0.900671,1,1,0.736971,1,1,0.900671,1,1,9e-05,0,0,7.5e-05,0,0,1.0,1,1,0.021034,0,0,0.050538,0,0,0.000484,0,0,0.024774,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
93,0.000195,0,0,0.000242,0,0,1.0,1,1,0.665793,1,1,0.777389,1,1,0.000658,0,0,0.777389,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
94,0.0,0,0,0.0,0,0,0.333333,0,0,0.664751,1,1,0.776636,1,1,1e-06,0,0,0.776636,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
95,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
96,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
97,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.333333,0,0,0.006745,0,0,0.041333,0,0,4.9e-05,0,0,0.006598,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
98,1e-06,0,0,2e-06,0,0,1.0,1,1,0.66412,1,1,0.776094,1,1,6.1e-05,0,0,0.776094,1,1,0.001077,0,0,0.00085,0,0,1.0,1,1,0.157722,0,0,0.0,0,0,0.027255,0,0,0.19007,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
99,0.00096,0,0,0.001443,0,0,1.0,1,1,0.543786,1,1,0.594759,1,1,0.359326,0,0,0.594759,1,1,1.0,1,1,0.990645,1,1,0.666667,1,1,0.999907,1,1,0.966399,1,1,0.995117,1,1,0.964846,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
100,1.0,1,1,1.0,1,1,0.333333,0,0,0.903382,1,1,0.809511,1,1,0.999953,1,1,0.809511,1,1,0.156839,0,0,0.170466,0,0,0.333333,0,0,0.987632,1,1,1.0,1,1,0.959941,1,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
101,0.244454,0,0,0.276453,0,0,0.333333,0,0,0.993096,1,1,0.989927,1,1,0.420871,0,0,0.989927,1,1,7.4e-05,0,0,6.4e-05,0,0,1.0,1,1,0.020818,0,0,0.036436,0,0,0.000471,0,0,0.023386,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
102,5.9e-05,0,0,8e-05,0,0,1.0,1,1,0.663699,1,1,0.775715,1,1,0.000189,0,0,0.775715,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
103,0.0,0,0,0.0,0,0,0.0,0,0,0.664749,1,1,0.776634,1,1,0.0,0,0,0.776634,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
104,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,1e-06,0,0,1e-06,0,0,1.0,1,1,0.011265,0,0,0.041981,0,0,0.00014,0,0,0.012435,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
105,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.001588,0,0,0.001209,0,0,1.0,1,1,0.51637,1,1,0.501043,1,1,0.267735,0,0,0.477987,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
106,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.2139,0,0,0.255962,0,0,0.333333,0,0,0.531109,1,1,0.502868,1,1,0.28459,0,0,0.481998,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
107,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.003481,0,0,0.002511,0,0,1.0,1,1,0.124864,0,0,0.043125,0,0,0.01724,0,0,0.144195,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
108,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,3e-06,0,0,4e-06,0,0,1.0,1,1,0.005008,0,0,0.043488,0,0,2.8e-05,0,0,0.005012,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
109,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
110,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
111,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
112,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
113,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.333333,0,0,0.003007,0,0,0.042504,0,0,1e-05,0,0,0.003016,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
114,1e-06,0,0,1e-06,0,0,1.0,1,1,0.664628,1,1,0.776528,1,1,2.8e-05,0,0,0.776528,1,1,0.000185,0,0,0.000142,0,0,1.0,1,1,0.069912,0,0,0.027546,0,0,0.005369,0,0,0.08045,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
115,0.000346,0,0,0.000444,0,0,1.0,1,1,0.564669,1,1,0.624668,1,1,0.313108,0,0,0.624668,1,1,0.556847,1,1,0.596654,1,1,0.666667,1,1,0.847371,1,1,0.96118,1,1,0.684777,1,1,0.959386,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
116,0.937512,1,1,0.943078,1,1,0.333333,0,0,0.918475,1,1,0.840111,1,1,0.911806,1,1,0.840111,1,1,0.179985,0,0,0.146108,0,0,0.333333,0,0,0.844533,1,1,0.972454,1,1,0.676764,1,1,0.971181,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
117,0.244266,0,0,0.27484,0,0,0.333333,0,0,0.993249,1,1,0.991086,1,1,0.414212,0,0,0.991086,1,1,2.3e-05,0,0,1.9e-05,0,0,1.0,1,1,0.008747,0,0,0.040485,0,0,8.3e-05,0,0,0.009983,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
118,5.8e-05,0,0,7.9e-05,0,0,1.0,1,1,0.663738,1,1,0.77575,1,1,0.00018,0,0,0.77575,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
119,0.0,0,0,0.0,0,0,0.0,0,0,0.664749,1,1,0.776634,1,1,0.0,0,0,0.776634,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
120,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
121,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
122,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
123,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
124,0.0,0,0,0.0,0,0,0.0,0,0,0.664887,1,1,0.776751,1,1,0.0,0,0,0.776751,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.044168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1
