timestamp,i3_photoresistor_baseband,i3_photoresistor_am_demodulated,current_state_binary
2023-02-06 14:23:52,0.243803,0.488145,1
2023-02-06 14:23:54,0.245311,0.462756,1
2023-02-06 14:23:56,0.24596,0.474218,1
2023-02-06 14:23:58,0.246417,0.47024,1
2023-02-06 14:24:00,0.247729,0.503989,1
2023-02-06 14:24:02,0.250021,0.471639,1
2023-02-06 14:24:04,0.252248,0.471167,1
2023-02-06 14:24:06,0.253088,0.594887,1
2023-02-06 14:24:08,0.252162,0.560346,1
2023-02-06 14:24:10,0.250629,0.501544,1
2023-02-06 14:24:12,0.250521,0.549729,1
2023-02-06 14:24:14,0.252982,0.521697,1
2023-02-06 14:24:16,0.256821,0.517486,1
2023-02-06 14:24:18,0.259153,0.51467,1
2023-02-06 14:24:20,0.258144,0.504616,1
2023-02-06 14:24:22,0.255377,0.52379,1
2023-02-06 14:24:24,0.254853,0.481297,1
2023-02-06 14:24:26,0.259045,0.491869,1
2023-02-06 14:24:28,0.266042,0.538214,1
2023-02-06 14:24:30,0.271204,0.543935,1
2023-02-06 14:24:32,0.271914,0.544048,1
2023-02-06 14:24:34,0.270397,0.513123,1
2023-02-06 14:24:36,0.271179,0.533285,1
2023-02-06 14:24:38,0.276055,0.524462,1
2023-02-06 14:24:40,0.282146,0.480098,1
2023-02-06 14:24:42,0.285166,0.538012,1
2023-02-06 14:24:44,0.284058,0.512729,1
2023-02-06 14:24:46,0.281821,0.451712,1
2023-02-06 14:24:48,0.281896,0.517191,1
2023-02-06 14:24:50,0.284484,0.561922,1
2023-02-06 14:24:52,0.286817,0.563601,1
2023-02-06 14:24:54,0.286627,0.555701,1
2023-02-06 14:24:56,0.28462,0.563888,1
2023-02-06 14:24:58,0.2834,0.589281,1
2023-02-06 14:25:00,0.284461,0.540245,1
2023-02-06 14:25:02,0.286734,0.465413,1
2023-02-06 14:25:04,0.287982,0.464204,1
2023-02-06 14:25:06,0.287189,0.512776,1
2023-02-06 14:25:08,0.285369,0.516722,1
2023-02-06 14:25:10,0.284252,0.457424,1
2023-02-06 14:25:12,0.284528,0.473796,1
2023-02-06 14:25:14,0.285434,0.510934,1
2023-02-06 14:25:16,0.285869,0.477182,1
2023-02-06 14:25:18,0.285579,0.48554,1
2023-02-06 14:25:20,0.285231,0.5011,1
2023-02-06 14:25:22,0.285478,0.485168,1
2023-02-06 14:25:24,0.286346,0.526271,1
2023-02-06 14:25:26,0.287268,0.564428,1
2023-02-06 14:25:28,0.287856,0.543867,1
2023-02-06 14:25:30,0.288093,0.482225,1
2023-02-06 14:25:32,0.28821,0.459838,1
2023-02-06 14:25:34,0.288387,0.526459,1
2023-02-06 14:25:36,0.288767,0.514238,1
2023-02-06 14:25:38,0.289485,0.476121,1
2023-02-06 14:25:40,0.290488,0.532212,1
2023-02-06 14:25:42,0.291399,0.489147,1
2023-02-06 14:25:44,0.291848,0.456125,1
2023-02-06 14:25:46,0.291955,0.54887,1
2023-02-06 14:25:48,0.292247,0.532043,1
2023-02-06 14:25:50,0.29295,0.506332,1
2023-02-06 14:25:52,0.293495,0.51892,1
2023-02-06 14:25:54,0.293176,0.490916,1
2023-02-06 14:25:56,0.292188,0.565601,1
2023-02-06 14:25:58,0.291661,0.560398,1
2023-02-06 14:26:00,0.292399,0.494721,1
2023-02-06 14:26:02,0.293798,0.53026,1
2023-02-06 14:26:04,0.294406,0.460166,1
2023-02-06 14:26:06,0.293599,0.435622,1
2023-02-06 14:26:08,0.292306,0.508971,1
2023-02-06 14:26:10,0.291792,0.4573,1
2023-02-06 14:26:12,0.292098,0.456489,1
2023-02-06 14:26:14,0.292154,0.512539,1
2023-02-06 14:26:16,0.291329,0.503244,1
2023-02-06 14:26:18,0.290252,0.523879,1
2023-02-06 14:26:20,0.289746,0.521901,1
2023-02-06 14:26:22,0.289501,0.503736,1
2023-02-06 14:26:24,0.288519,0.548064,1
2023-02-06 14:26:26,0.28683,0.565123,1
2023-02-06 14:26:28,0.285827,0.530999,1
2023-02-06 14:26:30,0.286279,0.527615,1
2023-02-06 14:26:32,0.286492,0.534759,1
2023-02-06 14:26:34,0.283421,0.494894,1
2023-02-06 14:26:36,0.275971,0.508275,1
2023-02-06 14:26:38,0.266749,0.549056,1
2023-02-06 14:26:40,0.259902,0.510185,1
2023-02-06 14:26:42,0.257327,0.494125,1
2023-02-06 14:26:44,0.257655,0.497767,1
2023-02-06 14:26:46,0.258412,0.475475,1
2023-02-06 14:26:48,0.258508,0.492605,1
2023-02-06 14:26:50,0.258226,0.495612,1
2023-02-06 14:26:52,0.257678,0.497197,1
2023-02-06 14:26:54,0.256414,0.518099,1
2023-02-06 14:26:56,0.25467,0.484237,1
2023-02-06 14:26:58,0.253816,0.456075,1
2023-02-06 14:27:00,0.254796,0.470029,1
2023-02-06 14:27:02,0.256563,0.482685,1
2023-02-06 14:27:04,0.257104,0.505093,1
2023-02-06 14:27:06,0.256027,0.509136,1
2023-02-06 14:27:08,0.255188,0.476167,1
2023-02-06 14:27:10,0.256186,0.445446,1
2023-02-06 14:27:12,0.258015,0.47619,1
2023-02-06 14:27:14,0.258297,0.526826,1
2023-02-06 14:27:16,0.2568,0.502171,1
2023-02-06 14:27:18,0.256489,0.496136,1
2023-02-06 14:27:20,0.260293,0.550825,1
2023-02-06 14:27:22,0.267348,0.50409,1
2023-02-06 14:27:24,0.273542,0.437319,1
2023-02-06 14:27:26,0.275935,0.487974,1
2023-02-06 14:27:28,0.275861,0.483139,1
2023-02-06 14:27:30,0.277134,0.423993,1
2023-02-06 14:27:32,0.281416,0.452483,1
2023-02-06 14:27:34,0.286572,0.50012,1
2023-02-06 14:27:36,0.289215,0.501031,1
2023-02-06 14:27:38,0.288471,0.4532,1
2023-02-06 14:27:40,0.286579,0.443762,1
2023-02-06 14:27:42,0.286191,0.522113,1
2023-02-06 14:27:44,0.287718,0.550022,1
2023-02-06 14:27:46,0.289456,0.553983,1
2023-02-06 14:27:48,0.289731,0.553707,1
2023-02-06 14:27:50,0.28849,0.472991,1
2023-02-06 14:27:52,0.286973,0.486829,1
2023-02-06 14:27:54,0.286282,0.593009,1
2023-02-06 14:27:56,0.286444,0.589767,1
2023-02-06 14:27:58,0.286638,0.542661,1
2023-02-06 14:28:00,0.286171,0.528957,1
2023-02-06 14:28:02,0.285174,0.539165,1
2023-02-06 14:28:04,0.284457,0.531701,1
2023-02-06 14:28:06,0.284589,0.461961,1
2023-02-06 14:28:08,0.285162,0.473466,1
2023-02-06 14:28:10,0.285094,0.531787,1
2023-02-06 14:28:12,0.283657,0.489991,1
2023-02-06 14:28:14,0.281011,0.51004,1
2023-02-06 14:28:16,0.277639,0.56504,1
2023-02-06 14:28:18,0.273504,0.501437,1
2023-02-06 14:28:20,0.268258,0.484387,1
2023-02-06 14:28:22,0.26226,0.486489,1
2023-02-06 14:28:24,0.257156,0.426766,1
2023-02-06 14:28:26,0.25462,0.4852,1
2023-02-06 14:28:28,0.254617,0.509964,1
2023-02-06 14:28:30,0.255274,0.459538,1
2023-02-06 14:28:32,0.25476,0.504417,1
2023-02-06 14:28:34,0.252995,0.487958,1
2023-02-06 14:28:36,0.251205,0.460088,1
2023-02-06 14:28:38,0.250018,0.540061,1
2023-02-06 14:28:40,0.248718,0.539425,1
2023-02-06 14:28:42,0.24659,0.491546,1
2023-02-06 14:28:44,0.244284,0.476854,1
2023-02-06 14:28:46,0.243138,0.507718,1
2023-02-06 14:28:48,0.243334,0.540866,1
2023-02-06 14:28:50,0.243595,0.474986,1
2023-02-06 14:28:52,0.243024,0.472642,1
2023-02-06 14:28:54,0.242421,0.523262,1
2023-02-06 14:28:56,0.242852,0.482459,1
2023-02-06 14:28:58,0.243215,0.479728,1
2023-02-06 14:29:00,0.240445,0.506826,1
2023-02-06 14:29:02,0.232899,0.510867,1
2023-02-06 14:29:04,0.223004,0.46762,1
2023-02-06 14:29:06,0.215585,0.39082,1
2023-02-06 14:29:08,0.21336,0.450354,1
2023-02-06 14:29:10,0.214636,0.534277,1
2023-02-06 14:29:12,0.21559,0.564276,1
2023-02-06 14:29:14,0.214451,0.562218,1
2023-02-06 14:29:16,0.212625,0.491563,1
2023-02-06 14:29:18,0.212255,0.472428,1
2023-02-06 14:29:20,0.213484,0.482758,1
2023-02-06 14:29:22,0.214594,0.471676,1
2023-02-06 14:29:24,0.214281,0.509754,1
2023-02-06 14:29:26,0.213053,0.516239,1
2023-02-06 14:29:28,0.212342,0.475718,1
2023-02-06 14:29:30,0.212785,0.419027,1
2023-02-06 14:29:32,0.213735,0.445758,1
2023-02-06 14:29:34,0.2142,0.51981,1
2023-02-06 14:29:36,0.213894,0.49747,1
2023-02-06 14:29:38,0.213233,0.499925,1
2023-02-06 14:29:40,0.212673,0.477499,1
2023-02-06 14:29:42,0.212237,0.426116,1
2023-02-06 14:29:44,0.21175,0.5004,1
2023-02-06 14:29:46,0.211267,0.492664,1
2023-02-06 14:29:48,0.211143,0.486817,1
2023-02-06 14:29:50,0.211554,0.537032,1
2023-02-06 14:29:52,0.21205,0.47231,1
2023-02-06 14:29:54,0.211802,0.504489,1
2023-02-06 14:29:56,0.210425,0.530462,1
2023-02-06 14:29:58,0.208517,0.433228,1
2023-02-06 14:30:00,0.20723,0.459629,1
2023-02-06 14:30:02,0.207196,0.49389,1
2023-02-06 14:30:04,0.207939,0.476205,1
2023-02-06 14:30:06,0.208442,0.469116,1
2023-02-06 14:30:08,0.20818,0.414056,1
2023-02-06 14:30:10,0.207507,0.409,1
2023-02-06 14:30:12,0.207064,0.469811,1
2023-02-06 14:30:14,0.206971,0.479212,1
2023-02-06 14:30:16,0.206862,0.461372,1
2023-02-06 14:30:18,0.206456,0.491601,1
2023-02-06 14:30:20,0.205873,0.529085,1
2023-02-06 14:30:22,0.205311,0.535103,1
2023-02-06 14:30:24,0.204697,0.499713,1
2023-02-06 14:30:26,0.203913,0.410959,1
2023-02-06 14:30:28,0.203243,0.427856,1
2023-02-06 14:30:30,0.203185,0.496989,1
2023-02-06 14:30:32,0.203693,0.476662,1
2023-02-06 14:30:34,0.203866,0.464767,1
2023-02-06 14:30:36,0.202848,0.428291,1
2023-02-06 14:30:38,0.201053,0.409363,1
2023-02-06 14:30:40,0.199974,0.4538,1
2023-02-06 14:30:42,0.200603,0.412353,1
2023-02-06 14:30:44,0.202203,0.422676,1
2023-02-06 14:30:46,0.20312,0.470734,1
2023-02-06 14:30:48,0.202721,0.458376,1
2023-02-06 14:30:50,0.202039,0.495203,1
2023-02-06 14:30:52,0.202114,0.490018,1
2023-02-06 14:30:54,0.202016,0.49908,1
2023-02-06 14:30:56,0.199227,0.5219,1
2023-02-06 14:30:58,0.192235,0.468394,1
2023-02-06 14:31:00,0.1826,0.471945,1
2023-02-06 14:31:02,0.174126,0.453042,1
2023-02-06 14:31:04,0.169841,0.389555,1
2023-02-06 14:31:06,0.169694,0.397141,1
2023-02-06 14:31:08,0.170986,0.431749,1
2023-02-06 14:31:10,0.170752,0.459647,1
2023-02-06 14:31:12,0.168212,0.450574,1
2023-02-06 14:31:14,0.165064,0.505849,1
2023-02-06 14:31:16,0.163534,0.543631,1
2023-02-06 14:31:18,0.163882,0.451583,1
2023-02-06 14:31:20,0.163687,0.474177,1
2023-02-06 14:31:22,0.159861,0.518709,1
2023-02-06 14:31:24,0.151735,0.472071,1
2023-02-06 14:31:26,0.1421,0.458989,1
2023-02-06 14:31:28,0.134983,0.450005,1
2023-02-06 14:31:30,0.132276,0.466195,1
2023-02-06 14:31:32,0.132567,0.443454,1
2023-02-06 14:31:34,0.133106,0.393775,1
2023-02-06 14:31:36,0.132432,0.398936,1
2023-02-06 14:31:38,0.131106,0.392209,1
2023-02-06 14:31:40,0.130381,0.461416,1
2023-02-06 14:31:42,0.130681,0.485109,1
2023-02-06 14:31:44,0.131201,0.417212,1
2023-02-06 14:31:46,0.130484,0.446586,1
2023-02-06 14:31:48,0.12737,0.436039,1
2023-02-06 14:31:50,0.122028,0.420067,1
2023-02-06 14:31:52,0.116353,0.458444,1
2023-02-06 14:31:54,0.112796,0.421398,1
2023-02-06 14:31:56,0.112153,0.414624,1
2023-02-06 14:31:58,0.112389,0.433454,1
2023-02-06 14:32:00,0.110339,0.457671,1
2023-02-06 14:32:02,0.104959,0.482743,1
2023-02-06 14:32:04,0.098626,0.423156,1
2023-02-06 14:32:06,0.094789,0.387076,1
2023-02-06 14:32:08,0.09451,0.378646,1
2023-02-06 14:32:10,0.095779,0.403965,1
2023-02-06 14:32:12,0.096009,0.46184,1
2023-02-06 14:32:14,0.09466,0.415741,1
2023-02-06 14:32:16,0.093127,0.382431,1
2023-02-06 14:32:18,0.09257,0.392234,1
2023-02-06 14:32:20,0.092539,0.353588,1
2023-02-06 14:32:22,0.091835,0.391203,1
2023-02-06 14:32:24,0.090092,0.394582,1
2023-02-06 14:32:26,0.088167,0.351263,1
2023-02-06 14:32:28,0.08721,0.406264,1
2023-02-06 14:32:30,0.087663,0.417306,1
2023-02-06 14:32:32,0.089043,0.387349,1
2023-02-06 14:32:34,0.090383,0.402258,1
2023-02-06 14:32:36,0.090911,0.395757,1
2023-02-06 14:32:38,0.090611,0.38497,1
2023-02-06 14:32:40,0.090217,0.396899,1
2023-02-06 14:32:42,0.090472,0.38767,1
2023-02-06 14:32:44,0.091122,0.354654,1
2023-02-06 14:32:46,0.091126,0.333879,1
2023-02-06 14:32:48,0.090274,0.377399,1
2023-02-06 14:32:50,0.090302,0.441425,1
2023-02-06 14:32:52,0.093881,0.451772,1
2023-02-06 14:32:54,0.101757,0.432116,1
2023-02-06 14:32:56,0.111198,0.397666,1
2023-02-06 14:32:58,0.118029,0.371686,1
2023-02-06 14:33:00,0.120358,0.38829,1
2023-02-06 14:33:02,0.120028,0.379855,1
2023-02-06 14:33:04,0.120314,0.379279,1
2023-02-06 14:33:06,0.122331,0.409111,1
2023-02-06 14:33:08,0.124624,0.399766,1
2023-02-06 14:33:10,0.125754,0.424274,1
2023-02-06 14:33:12,0.126383,0.418132,1
2023-02-06 14:33:14,0.128137,0.334947,1
2023-02-06 14:33:16,0.130943,0.340477,1
2023-02-06 14:33:18,0.13271,0.373409,1
2023-02-06 14:33:20,0.132192,0.386832,1
2023-02-06 14:33:22,0.13135,0.451358,1
2023-02-06 14:33:24,0.133863,0.460559,1
2023-02-06 14:33:26,0.141163,0.429162,1
2023-02-06 14:33:28,0.150635,0.46452,1
2023-02-06 14:33:30,0.158128,0.485411,1
2023-02-06 14:33:32,0.16176,0.468268,1
2023-02-06 14:33:34,0.162873,0.466661,1
2023-02-06 14:33:36,0.163672,0.457044,1
2023-02-06 14:33:38,0.164932,0.469454,1
2023-02-06 14:33:40,0.166253,0.509227,1
2023-02-06 14:33:42,0.167716,0.467127,1
2023-02-06 14:33:44,0.170254,0.427041,1
2023-02-06 14:33:46,0.17433,0.506565,1
2023-02-06 14:33:48,0.17911,0.536221,1
2023-02-06 14:33:50,0.183462,0.516863,1
2023-02-06 14:33:52,0.187234,0.516412,1
2023-02-06 14:33:54,0.19107,0.472178,1
2023-02-06 14:33:56,0.195051,0.471826,1
2023-02-06 14:33:58,0.198179,0.489722,1
2023-02-06 14:34:00,0.199533,0.457953,1
2023-02-06 14:34:02,0.199493,0.483041,1
2023-02-06 14:34:04,0.199413,0.482781,1
2023-02-06 14:34:06,0.200175,0.417359,1
2023-02-06 14:34:08,0.201437,0.434533,1
2023-02-06 14:34:10,0.202354,0.464551,1
2023-02-06 14:34:12,0.202655,0.443307,1
2023-02-06 14:34:14,0.202754,0.470284,1
2023-02-06 14:34:16,0.203084,0.503866,1
2023-02-06 14:34:18,0.203617,0.479555,1
2023-02-06 14:34:20,0.204037,0.458673,1
2023-02-06 14:34:22,0.204217,0.451573,1
2023-02-06 14:34:24,0.204295,0.431185,1
2023-02-06 14:34:26,0.204503,0.442287,1
2023-02-06 14:34:28,0.20508,0.463694,1
2023-02-06 14:34:30,0.206074,0.442193,1
2023-02-06 14:34:32,0.207179,0.419106,1
2023-02-06 14:34:34,0.20782,0.44196,1
2023-02-06 14:34:36,0.207651,0.49954,1
2023-02-06 14:34:38,0.20703,0.52146,1
2023-02-06 14:34:40,0.206774,0.475686,1
2023-02-06 14:34:42,0.207327,0.453902,1
2023-02-06 14:34:44,0.208441,0.467067,1
2023-02-06 14:34:46,0.209579,0.453442,1
2023-02-06 14:34:48,0.210736,0.449938,1
2023-02-06 14:34:50,0.212163,0.442353,1
2023-02-06 14:34:52,0.213496,0.427239,1
2023-02-06 14:34:54,0.213756,0.450666,1
2023-02-06 14:34:56,0.21267,0.45234,1
2023-02-06 14:34:58,0.211561,0.430764,1
2023-02-06 14:35:00,0.212101,0.43377,1
2023-02-06 14:35:02,0.213974,0.442897,1
2023-02-06 14:35:04,0.214788,0.46649,1
2023-02-06 14:35:06,0.213051,0.482267,1
2023-02-06 14:35:08,0.210906,0.472058,1
2023-02-06 14:35:10,0.213021,0.46527,1
2023-02-06 14:35:12,0.221757,0.460728,1
2023-02-06 14:35:14,0.233966,0.484662,1
2023-02-06 14:35:16,0.243284,0.518214,1
2023-02-06 14:35:18,0.245843,0.497087,1
2023-02-06 14:35:20,0.243482,0.478464,1
2023-02-06 14:35:22,0.241343,0.498047,1
2023-02-06 14:35:24,0.242648,0.494417,1
2023-02-06 14:35:26,0.246142,0.465899,1
2023-02-06 14:35:28,0.248408,0.444494,1
2023-02-06 14:35:30,0.248049,0.475918,1
2023-02-06 14:35:32,0.247104,0.547113,1
2023-02-06 14:35:34,0.248403,0.55407,1
2023-02-06 14:35:36,0.252035,0.524153,1
2023-02-06 14:35:38,0.255147,0.530545,1
2023-02-06 14:35:40,0.255333,0.497853,1
2023-02-06 14:35:42,0.253751,0.494325,1
2023-02-06 14:35:44,0.254315,0.547019,1
2023-02-06 14:35:46,0.259492,0.479056,1
2023-02-06 14:35:48,0.267452,0.423667,1
2023-02-06 14:35:50,0.273799,0.526616,1
2023-02-06 14:35:52,0.276057,0.56995,1
2023-02-06 14:35:54,0.275982,0.515356,1
2023-02-06 14:35:56,0.277343,0.493156,1
2023-02-06 14:35:58,0.281813,0.531757,1
2023-02-06 14:36:00,0.28737,0.547329,1
2023-02-06 14:36:02,0.290552,0.561511,1
2023-02-06 14:36:04,0.289987,0.582084,1
2023-02-06 14:36:06,0.28777,0.51574,1
2023-02-06 14:36:08,0.287492,0.522098,1
2023-02-06 14:36:10,0.290655,0.584079,1
2023-02-06 14:36:12,0.295111,0.521412,1
2023-02-06 14:36:14,0.297376,0.533164,1
2023-02-06 14:36:16,0.296875,0.559628,1
2023-02-06 14:36:18,0.297394,0.504926,1
2023-02-06 14:36:20,0.303173,0.510959,1
2023-02-06 14:36:22,0.313183,0.449816,1
2023-02-06 14:36:24,0.320508,0.41238,1
2023-02-06 14:36:26,0.319019,0.518731,1
2023-02-06 14:36:28,0.310521,0.535837,1
2023-02-06 14:36:30,0.304014,0.51205,1
2023-02-06 14:36:32,0.307019,0.512739,1
2023-02-06 14:36:34,0.318278,0.539894,1
2023-02-06 14:36:36,0.329676,0.576832,1
2023-02-06 14:36:38,0.334658,0.532563,1
2023-02-06 14:36:40,0.333597,0.541148,1
2023-02-06 14:36:42,0.331314,0.534415,1
2023-02-06 14:36:44,0.331381,0.456788,1
2023-02-06 14:36:46,0.333787,0.516008,1
2023-02-06 14:36:48,0.336815,0.559081,1
2023-02-06 14:36:50,0.339413,0.510699,1
2023-02-06 14:36:52,0.341239,0.499695,1
2023-02-06 14:36:54,0.342059,0.519367,1
2023-02-06 14:36:56,0.342094,0.568611,1
2023-02-06 14:36:58,0.342249,0.558048,1
2023-02-06 14:37:00,0.343039,0.516851,1
2023-02-06 14:37:02,0.343646,0.566455,1
2023-02-06 14:37:04,0.343123,0.568228,1
2023-02-06 14:37:06,0.342653,0.531552,1
2023-02-06 14:37:08,0.345434,0.561934,1
2023-02-06 14:37:10,0.353353,0.562258,1
2023-02-06 14:37:12,0.364121,0.526357,1
2023-02-06 14:37:14,0.37263,0.559301,1
2023-02-06 14:37:16,0.375502,0.619169,1
2023-02-06 14:37:18,0.373971,0.639892,1
2023-02-06 14:37:20,0.372094,0.632751,1
2023-02-06 14:37:22,0.372519,0.5899,1
2023-02-06 14:37:24,0.374552,0.56837,1
2023-02-06 14:37:26,0.375885,0.585601,1
2023-02-06 14:37:28,0.375571,0.562978,1
2023-02-06 14:37:30,0.374781,0.572472,1
2023-02-06 14:37:32,0.375068,0.61273,1
2023-02-06 14:37:34,0.376539,0.592841,1
2023-02-06 14:37:36,0.377911,0.580006,1
2023-02-06 14:37:38,0.378114,0.583421,1
2023-02-06 14:37:40,0.37746,0.556347,1
2023-02-06 14:37:42,0.377156,0.520433,1
2023-02-06 14:37:44,0.377887,0.498825,1
2023-02-06 14:37:46,0.379116,0.520851,1
2023-02-06 14:37:48,0.379798,0.541241,1
2023-02-06 14:37:50,0.379555,0.538116,1
2023-02-06 14:37:52,0.379059,0.533489,1
2023-02-06 14:37:54,0.37923,0.524997,1
2023-02-06 14:37:56,0.380205,0.545959,1
2023-02-06 14:37:58,0.381209,0.556564,1
2023-02-06 14:38:00,0.381503,0.530832,1
2023-02-06 14:38:02,0.381152,0.569476,1
2023-02-06 14:38:04,0.380801,0.620556,1
2023-02-06 14:38:06,0.380971,0.573922,1
2023-02-06 14:38:08,0.381603,0.533973,1
2023-02-06 14:38:10,0.382371,0.584658,1
2023-02-06 14:38:12,0.38306,0.573601,1
2023-02-06 14:38:14,0.383516,0.506107,1
2023-02-06 14:38:16,0.383501,0.553963,1
2023-02-06 14:38:18,0.383023,0.578394,1
2023-02-06 14:38:20,0.38272,0.495776,1
2023-02-06 14:38:22,0.383451,0.531595,1
2023-02-06 14:38:24,0.3852,0.607169,1
2023-02-06 14:38:26,0.386834,0.569096,1
2023-02-06 14:38:28,0.387293,0.545243,1
2023-02-06 14:38:30,0.386934,0.545199,1
2023-02-06 14:38:32,0.387151,0.551629,1
2023-02-06 14:38:34,0.388469,0.579476,1
2023-02-06 14:38:36,0.389708,0.542464,1
2023-02-06 14:38:38,0.389682,0.51689,1
2023-02-06 14:38:40,0.389494,0.531765,1
2023-02-06 14:38:42,0.392288,0.525139,1
2023-02-06 14:38:44,0.400055,0.567605,1
2023-02-06 14:38:46,0.410902,0.551069,1
2023-02-06 14:38:48,0.420061,0.506889,1
2023-02-06 14:38:50,0.423979,0.581255,1
2023-02-06 14:38:52,0.423256,0.572464,1
2023-02-06 14:38:54,0.42172,0.554154,1
2023-02-06 14:38:56,0.422786,0.612807,1
2023-02-06 14:38:58,0.426628,0.554024,1
2023-02-06 14:39:00,0.430618,0.529039,1
2023-02-06 14:39:02,0.432211,0.596779,1
2023-02-06 14:39:04,0.431617,0.592883,1
2023-02-06 14:39:06,0.431991,0.598314,1
2023-02-06 14:39:08,0.43696,0.610413,1
2023-02-06 14:39:10,0.447375,0.605928,1
2023-02-06 14:39:12,0.46002,0.608561,1
2023-02-06 14:39:14,0.469713,0.59856,1
2023-02-06 14:39:16,0.473368,0.624264,1
2023-02-06 14:39:18,0.472469,0.624404,1
2023-02-06 14:39:20,0.471483,0.59874,1
2023-02-06 14:39:22,0.473539,0.640745,1
2023-02-06 14:39:24,0.477808,0.661969,1
2023-02-06 14:39:26,0.480917,0.643913,1
2023-02-06 14:39:28,0.481303,0.642309,1
2023-02-06 14:39:30,0.48153,0.632411,1
2023-02-06 14:39:32,0.4861,0.653844,1
2023-02-06 14:39:34,0.496688,0.663234,1
2023-02-06 14:39:36,0.509725,0.63958,1
2023-02-06 14:39:38,0.519288,0.686582,1
