timestamp,i3_photoresistor_baseband,i3_photoresistor_fm_demodulated,current_state_binary
2023-02-06 14:23:52,0.243803,0.760758,1.0
2023-02-06 14:23:54,0.245311,0.7724,1.0
2023-02-06 14:23:56,0.24596,0.769496,1.0
2023-02-06 14:23:58,0.246417,0.771464,1.0
2023-02-06 14:24:00,0.247729,0.784307,1.0
2023-02-06 14:24:02,0.250021,0.755647,1.0
2023-02-06 14:24:04,0.252248,0.741432,1.0
2023-02-06 14:24:06,0.253088,0.785596,1.0
2023-02-06 14:24:08,0.252162,0.787235,1.0
2023-02-06 14:24:10,0.250629,0.76173,1.0
2023-02-06 14:24:12,0.250521,0.778089,1.0
2023-02-06 14:24:14,0.252982,0.78528,1.0
2023-02-06 14:24:16,0.256821,0.772052,1.0
2023-02-06 14:24:18,0.259153,0.777718,1.0
2023-02-06 14:24:20,0.258144,0.769651,1.0
2023-02-06 14:24:22,0.255377,0.758644,1.0
2023-02-06 14:24:24,0.254853,0.779338,1.0
2023-02-06 14:24:26,0.259045,0.785691,1.0
2023-02-06 14:24:28,0.266042,0.777863,1.0
2023-02-06 14:24:30,0.271204,0.778288,1.0
2023-02-06 14:24:32,0.271914,0.766682,1.0
2023-02-06 14:24:34,0.270397,0.766306,1.0
2023-02-06 14:24:36,0.271179,0.783828,1.0
2023-02-06 14:24:38,0.276055,0.772839,1.0
2023-02-06 14:24:40,0.282146,0.766952,1.0
2023-02-06 14:24:42,0.285166,0.800144,1.0
2023-02-06 14:24:44,0.284058,0.803053,1.0
2023-02-06 14:24:46,0.281821,0.771847,1.0
2023-02-06 14:24:48,0.281896,0.763688,1.0
2023-02-06 14:24:50,0.284484,0.773017,1.0
2023-02-06 14:24:52,0.286817,0.777962,1.0
2023-02-06 14:24:54,0.286627,0.786635,1.0
2023-02-06 14:24:56,0.28462,0.782193,1.0
2023-02-06 14:24:58,0.2834,0.769048,1.0
2023-02-06 14:25:00,0.284461,0.775896,1.0
2023-02-06 14:25:02,0.286734,0.787579,1.0
2023-02-06 14:25:04,0.287982,0.79306,1.0
2023-02-06 14:25:06,0.287189,0.790737,1.0
2023-02-06 14:25:08,0.285369,0.773489,1.0
2023-02-06 14:25:10,0.284252,0.769319,1.0
2023-02-06 14:25:12,0.284528,0.790964,1.0
2023-02-06 14:25:14,0.285434,0.793116,1.0
2023-02-06 14:25:16,0.285869,0.776132,1.0
2023-02-06 14:25:18,0.285579,0.777813,1.0
2023-02-06 14:25:20,0.285231,0.784796,1.0
2023-02-06 14:25:22,0.285478,0.773812,1.0
2023-02-06 14:25:24,0.286346,0.766449,1.0
2023-02-06 14:25:26,0.287268,0.774176,1.0
2023-02-06 14:25:28,0.287856,0.784394,1.0
2023-02-06 14:25:30,0.288093,0.796985,1.0
2023-02-06 14:25:32,0.28821,0.794757,1.0
2023-02-06 14:25:34,0.288387,0.769285,1.0
2023-02-06 14:25:36,0.288767,0.770492,1.0
2023-02-06 14:25:38,0.289485,0.796374,1.0
2023-02-06 14:25:40,0.290488,0.784796,1.0
2023-02-06 14:25:42,0.291399,0.764836,1.0
2023-02-06 14:25:44,0.291848,0.796131,1.0
2023-02-06 14:25:46,0.291955,0.803657,1.0
2023-02-06 14:25:48,0.292247,0.775857,1.0
2023-02-06 14:25:50,0.29295,0.776732,1.0
2023-02-06 14:25:52,0.293495,0.782941,1.0
2023-02-06 14:25:54,0.293176,0.760394,1.0
2023-02-06 14:25:56,0.292188,0.77882,1.0
2023-02-06 14:25:58,0.291661,0.805559,1.0
2023-02-06 14:26:00,0.292399,0.780544,1.0
2023-02-06 14:26:02,0.293798,0.771009,1.0
2023-02-06 14:26:04,0.294406,0.796331,1.0
2023-02-06 14:26:06,0.293599,0.782897,1.0
2023-02-06 14:26:08,0.292306,0.757942,1.0
2023-02-06 14:26:10,0.291792,0.783537,1.0
2023-02-06 14:26:12,0.292098,0.797943,1.0
2023-02-06 14:26:14,0.292154,0.784152,1.0
2023-02-06 14:26:16,0.291329,0.785495,1.0
2023-02-06 14:26:18,0.290252,0.788276,1.0
2023-02-06 14:26:20,0.289746,0.772724,1.0
2023-02-06 14:26:22,0.289501,0.768964,1.0
2023-02-06 14:26:24,0.288519,0.782628,1.0
2023-02-06 14:26:26,0.28683,0.787959,1.0
2023-02-06 14:26:28,0.285827,0.78083,1.0
2023-02-06 14:26:30,0.286279,0.779211,1.0
2023-02-06 14:26:32,0.286492,0.792826,1.0
2023-02-06 14:26:34,0.283421,0.79363,1.0
2023-02-06 14:26:36,0.275971,0.770773,1.0
2023-02-06 14:26:38,0.266749,0.764658,1.0
2023-02-06 14:26:40,0.259902,0.775515,1.0
2023-02-06 14:26:42,0.257327,0.767783,1.0
2023-02-06 14:26:44,0.257655,0.763598,1.0
2023-02-06 14:26:46,0.258412,0.773906,1.0
2023-02-06 14:26:48,0.258508,0.772264,1.0
2023-02-06 14:26:50,0.258226,0.771359,1.0
2023-02-06 14:26:52,0.257678,0.781373,1.0
2023-02-06 14:26:54,0.256414,0.776567,1.0
2023-02-06 14:26:56,0.25467,0.763945,1.0
2023-02-06 14:26:58,0.253816,0.767499,1.0
2023-02-06 14:27:00,0.254796,0.771804,1.0
2023-02-06 14:27:02,0.256563,0.770881,1.0
2023-02-06 14:27:04,0.257104,0.775588,1.0
2023-02-06 14:27:06,0.256027,0.780343,1.0
2023-02-06 14:27:08,0.255188,0.779816,1.0
2023-02-06 14:27:10,0.256186,0.771066,1.0
2023-02-06 14:27:12,0.258015,0.758058,1.0
2023-02-06 14:27:14,0.258297,0.767143,1.0
2023-02-06 14:27:16,0.2568,0.785633,1.0
2023-02-06 14:27:18,0.256489,0.77456,1.0
2023-02-06 14:27:20,0.260293,0.752675,1.0
2023-02-06 14:27:22,0.267348,0.773973,1.0
2023-02-06 14:27:24,0.273542,0.794491,1.0
2023-02-06 14:27:26,0.275935,0.779974,1.0
2023-02-06 14:27:28,0.275861,0.765274,1.0
2023-02-06 14:27:30,0.277134,0.783042,1.0
2023-02-06 14:27:32,0.281416,0.795623,1.0
2023-02-06 14:27:34,0.286572,0.794795,1.0
2023-02-06 14:27:36,0.289215,0.788656,1.0
2023-02-06 14:27:38,0.288471,0.769507,1.0
2023-02-06 14:27:40,0.286579,0.761083,1.0
2023-02-06 14:27:42,0.286191,0.779775,1.0
2023-02-06 14:27:44,0.287718,0.781737,1.0
2023-02-06 14:27:46,0.289456,0.775215,1.0
2023-02-06 14:27:48,0.289731,0.793861,1.0
2023-02-06 14:27:50,0.28849,0.804523,1.0
2023-02-06 14:27:52,0.286973,0.783125,1.0
2023-02-06 14:27:54,0.286282,0.764155,1.0
2023-02-06 14:27:56,0.286444,0.77707,1.0
2023-02-06 14:27:58,0.286638,0.78467,1.0
2023-02-06 14:28:00,0.286171,0.78558,1.0
2023-02-06 14:28:02,0.285174,0.782462,1.0
2023-02-06 14:28:04,0.284457,0.764333,1.0
2023-02-06 14:28:06,0.284589,0.766113,1.0
2023-02-06 14:28:08,0.285162,0.793407,1.0
2023-02-06 14:28:10,0.285094,0.790609,1.0
2023-02-06 14:28:12,0.283657,0.764312,1.0
2023-02-06 14:28:14,0.281011,0.777344,1.0
2023-02-06 14:28:16,0.277639,0.795447,1.0
2023-02-06 14:28:18,0.273504,0.776562,1.0
2023-02-06 14:28:20,0.268258,0.76851,1.0
2023-02-06 14:28:22,0.26226,0.788681,1.0
2023-02-06 14:28:24,0.257156,0.774457,1.0
2023-02-06 14:28:26,0.25462,0.748727,1.0
2023-02-06 14:28:28,0.254617,0.77294,1.0
2023-02-06 14:28:30,0.255274,0.77826,1.0
2023-02-06 14:28:32,0.25476,0.756074,1.0
2023-02-06 14:28:34,0.252995,0.776004,1.0
2023-02-06 14:28:36,0.251205,0.794112,1.0
2023-02-06 14:28:38,0.250018,0.773402,1.0
2023-02-06 14:28:40,0.248718,0.758609,1.0
2023-02-06 14:28:42,0.24659,0.761008,1.0
2023-02-06 14:28:44,0.244284,0.765474,1.0
2023-02-06 14:28:46,0.243138,0.781257,1.0
2023-02-06 14:28:48,0.243334,0.774787,1.0
2023-02-06 14:28:50,0.243595,0.750333,1.0
2023-02-06 14:28:52,0.243024,0.767785,1.0
2023-02-06 14:28:54,0.242421,0.781735,1.0
2023-02-06 14:28:56,0.242852,0.76503,1.0
2023-02-06 14:28:58,0.243215,0.759676,1.0
2023-02-06 14:29:00,0.240445,0.762056,1.0
2023-02-06 14:29:02,0.232899,0.767163,1.0
2023-02-06 14:29:04,0.223004,0.783959,1.0
2023-02-06 14:29:06,0.215585,0.777635,1.0
2023-02-06 14:29:08,0.21336,0.753001,1.0
2023-02-06 14:29:10,0.214636,0.750559,1.0
2023-02-06 14:29:12,0.21559,0.744584,1.0
2023-02-06 14:29:14,0.214451,0.747839,1.0
2023-02-06 14:29:16,0.212625,0.770453,1.0
2023-02-06 14:29:18,0.212255,0.765421,1.0
2023-02-06 14:29:20,0.213484,0.758982,1.0
2023-02-06 14:29:22,0.214594,0.769532,1.0
2023-02-06 14:29:24,0.214281,0.764886,1.0
2023-02-06 14:29:26,0.213053,0.754132,1.0
2023-02-06 14:29:28,0.212342,0.742906,1.0
2023-02-06 14:29:30,0.212785,0.743394,1.0
2023-02-06 14:29:32,0.213735,0.771094,1.0
2023-02-06 14:29:34,0.2142,0.772368,1.0
2023-02-06 14:29:36,0.213894,0.757981,1.0
2023-02-06 14:29:38,0.213233,0.773784,1.0
2023-02-06 14:29:40,0.212673,0.764503,1.0
2023-02-06 14:29:42,0.212237,0.737764,1.0
2023-02-06 14:29:44,0.21175,0.76666,1.0
2023-02-06 14:29:46,0.211267,0.766026,1.0
2023-02-06 14:29:48,0.211143,0.743252,1.0
2023-02-06 14:29:50,0.211554,0.774913,1.0
2023-02-06 14:29:52,0.21205,0.773265,1.0
2023-02-06 14:29:54,0.211802,0.737634,1.0
2023-02-06 14:29:56,0.210425,0.766319,1.0
2023-02-06 14:29:58,0.208517,0.779334,1.0
2023-02-06 14:30:00,0.20723,0.752141,1.0
2023-02-06 14:30:02,0.207196,0.749641,1.0
2023-02-06 14:30:04,0.207939,0.751958,1.0
2023-02-06 14:30:06,0.208442,0.743465,1.0
2023-02-06 14:30:08,0.20818,0.763418,1.0
2023-02-06 14:30:10,0.207507,0.778183,1.0
2023-02-06 14:30:12,0.207064,0.767028,1.0
2023-02-06 14:30:14,0.206971,0.751854,1.0
2023-02-06 14:30:16,0.206862,0.753223,1.0
2023-02-06 14:30:18,0.206456,0.759321,1.0
2023-02-06 14:30:20,0.205873,0.759488,1.0
2023-02-06 14:30:22,0.205311,0.765327,1.0
2023-02-06 14:30:24,0.204697,0.761315,1.0
2023-02-06 14:30:26,0.203913,0.73611,1.0
2023-02-06 14:30:28,0.203243,0.75154,1.0
2023-02-06 14:30:30,0.203185,0.773443,1.0
2023-02-06 14:30:32,0.203693,0.761943,1.0
2023-02-06 14:30:34,0.203866,0.763765,1.0
2023-02-06 14:30:36,0.202848,0.761172,1.0
2023-02-06 14:30:38,0.201053,0.73952,1.0
2023-02-06 14:30:40,0.199974,0.756564,1.0
2023-02-06 14:30:42,0.200603,0.768207,1.0
2023-02-06 14:30:44,0.202203,0.749698,1.0
2023-02-06 14:30:46,0.20312,0.760998,1.0
2023-02-06 14:30:48,0.202721,0.767741,1.0
2023-02-06 14:30:50,0.202039,0.753919,1.0
2023-02-06 14:30:52,0.202114,0.766089,1.0
2023-02-06 14:30:54,0.202016,0.759316,1.0
2023-02-06 14:30:56,0.199227,0.739196,1.0
2023-02-06 14:30:58,0.192235,0.755406,1.0
2023-02-06 14:31:00,0.1826,0.750211,1.0
2023-02-06 14:31:02,0.174126,0.731992,1.0
2023-02-06 14:31:04,0.169841,0.747208,1.0
2023-02-06 14:31:06,0.169694,0.756532,1.0
2023-02-06 14:31:08,0.170986,0.759119,1.0
2023-02-06 14:31:10,0.170752,0.746565,1.0
2023-02-06 14:31:12,0.168212,0.736919,1.0
2023-02-06 14:31:14,0.165064,0.76088,1.0
2023-02-06 14:31:16,0.163534,0.750282,1.0
2023-02-06 14:31:18,0.163882,0.714983,1.0
2023-02-06 14:31:20,0.163687,0.741303,1.0
2023-02-06 14:31:22,0.159861,0.753521,1.0
2023-02-06 14:31:24,0.151735,0.741008,1.0
2023-02-06 14:31:26,0.1421,0.742699,1.0
2023-02-06 14:31:28,0.134983,0.734523,1.0
2023-02-06 14:31:30,0.132276,0.744474,1.0
2023-02-06 14:31:32,0.132567,0.751372,1.0
2023-02-06 14:31:34,0.133106,0.73693,1.0
2023-02-06 14:31:36,0.132432,0.743707,1.0
2023-02-06 14:31:38,0.131106,0.730169,1.0
2023-02-06 14:31:40,0.130381,0.715465,1.0
2023-02-06 14:31:42,0.130681,0.751995,1.0
2023-02-06 14:31:44,0.131201,0.743835,1.0
2023-02-06 14:31:46,0.130484,0.726191,1.0
2023-02-06 14:31:48,0.12737,0.745363,1.0
2023-02-06 14:31:50,0.122028,0.728716,1.0
2023-02-06 14:31:52,0.116353,0.723126,1.0
2023-02-06 14:31:54,0.112796,0.743946,1.0
2023-02-06 14:31:56,0.112153,0.739048,1.0
2023-02-06 14:31:58,0.112389,0.742123,1.0
2023-02-06 14:32:00,0.110339,0.731183,1.0
2023-02-06 14:32:02,0.104959,0.709959,1.0
2023-02-06 14:32:04,0.098626,0.725055,1.0
2023-02-06 14:32:06,0.094789,0.726361,1.0
2023-02-06 14:32:08,0.09451,0.735044,1.0
2023-02-06 14:32:10,0.095779,0.742679,1.0
2023-02-06 14:32:12,0.096009,0.712423,1.0
2023-02-06 14:32:14,0.09466,0.719242,1.0
2023-02-06 14:32:16,0.093127,0.734078,1.0
2023-02-06 14:32:18,0.09257,0.715317,1.0
2023-02-06 14:32:20,0.092539,0.733995,1.0
2023-02-06 14:32:22,0.091835,0.731945,1.0
2023-02-06 14:32:24,0.090092,0.70558,1.0
2023-02-06 14:32:26,0.088167,0.728223,1.0
2023-02-06 14:32:28,0.08721,0.736735,1.0
2023-02-06 14:32:30,0.087663,0.720562,1.0
2023-02-06 14:32:32,0.089043,0.729079,1.0
2023-02-06 14:32:34,0.090383,0.734763,1.0
2023-02-06 14:32:36,0.090911,0.726012,1.0
2023-02-06 14:32:38,0.090611,0.728658,1.0
2023-02-06 14:32:40,0.090217,0.731422,1.0
2023-02-06 14:32:42,0.090472,0.724708,1.0
2023-02-06 14:32:44,0.091122,0.712206,1.0
2023-02-06 14:32:46,0.091126,0.706546,1.0
2023-02-06 14:32:48,0.090274,0.726519,1.0
2023-02-06 14:32:50,0.090302,0.743795,1.0
2023-02-06 14:32:52,0.093881,0.74505,1.0
2023-02-06 14:32:54,0.101757,0.745139,1.0
2023-02-06 14:32:56,0.111198,0.737145,1.0
2023-02-06 14:32:58,0.118029,0.727593,1.0
2023-02-06 14:33:00,0.120358,0.735759,1.0
2023-02-06 14:33:02,0.120028,0.732419,1.0
2023-02-06 14:33:04,0.120314,0.726202,1.0
2023-02-06 14:33:06,0.122331,0.740203,1.0
2023-02-06 14:33:08,0.124624,0.732565,1.0
2023-02-06 14:33:10,0.125754,0.730502,1.0
2023-02-06 14:33:12,0.126383,0.755267,1.0
2023-02-06 14:33:14,0.128137,0.747287,1.0
2023-02-06 14:33:16,0.130943,0.727554,1.0
2023-02-06 14:33:18,0.13271,0.736055,1.0
2023-02-06 14:33:20,0.132192,0.72803,1.0
2023-02-06 14:33:22,0.13135,0.719192,1.0
2023-02-06 14:33:24,0.133863,0.746455,1.0
2023-02-06 14:33:26,0.141163,0.756842,1.0
2023-02-06 14:33:28,0.150635,0.745613,1.0
2023-02-06 14:33:30,0.158128,0.746182,1.0
2023-02-06 14:33:32,0.16176,0.749892,1.0
2023-02-06 14:33:34,0.162873,0.744457,1.0
2023-02-06 14:33:36,0.163672,0.749885,1.0
2023-02-06 14:33:38,0.164932,0.756623,1.0
2023-02-06 14:33:40,0.166253,0.736911,1.0
2023-02-06 14:33:42,0.167716,0.730689,1.0
2023-02-06 14:33:44,0.170254,0.760672,1.0
2023-02-06 14:33:46,0.17433,0.762386,1.0
2023-02-06 14:33:48,0.17911,0.745677,1.0
2023-02-06 14:33:50,0.183462,0.751062,1.0
2023-02-06 14:33:52,0.187234,0.748795,1.0
2023-02-06 14:33:54,0.19107,0.740263,1.0
2023-02-06 14:33:56,0.195051,0.759683,1.0
2023-02-06 14:33:58,0.198179,0.763895,1.0
2023-02-06 14:34:00,0.199533,0.750858,1.0
2023-02-06 14:34:02,0.199493,0.766237,1.0
2023-02-06 14:34:04,0.199413,0.774935,1.0
2023-02-06 14:34:06,0.200175,0.754198,1.0
2023-02-06 14:34:08,0.201437,0.74808,1.0
2023-02-06 14:34:10,0.202354,0.765561,1.0
2023-02-06 14:34:12,0.202655,0.764113,1.0
2023-02-06 14:34:14,0.202754,0.749899,1.0
2023-02-06 14:34:16,0.203084,0.753571,1.0
2023-02-06 14:34:18,0.203617,0.760389,1.0
2023-02-06 14:34:20,0.204037,0.753986,1.0
2023-02-06 14:34:22,0.204217,0.752477,1.0
2023-02-06 14:34:24,0.204295,0.759829,1.0
2023-02-06 14:34:26,0.204503,0.757544,1.0
2023-02-06 14:34:28,0.20508,0.749759,1.0
2023-02-06 14:34:30,0.206074,0.753312,1.0
2023-02-06 14:34:32,0.207179,0.763462,1.0
2023-02-06 14:34:34,0.20782,0.772895,1.0
2023-02-06 14:34:36,0.207651,0.774266,1.0
2023-02-06 14:34:38,0.20703,0.760196,1.0
2023-02-06 14:34:40,0.206774,0.750209,1.0
2023-02-06 14:34:42,0.207327,0.7599,1.0
2023-02-06 14:34:44,0.208441,0.762434,1.0
2023-02-06 14:34:46,0.209579,0.757214,1.0
2023-02-06 14:34:48,0.210736,0.761492,1.0
2023-02-06 14:34:50,0.212163,0.760592,1.0
2023-02-06 14:34:52,0.213496,0.753106,1.0
2023-02-06 14:34:54,0.213756,0.760593,1.0
2023-02-06 14:34:56,0.21267,0.768327,1.0
2023-02-06 14:34:58,0.211561,0.763823,1.0
2023-02-06 14:35:00,0.212101,0.761298,1.0
2023-02-06 14:35:02,0.213974,0.757684,1.0
2023-02-06 14:35:04,0.214788,0.749745,1.0
2023-02-06 14:35:06,0.213051,0.751879,1.0
2023-02-06 14:35:08,0.210906,0.757544,1.0
2023-02-06 14:35:10,0.213021,0.763067,1.0
2023-02-06 14:35:12,0.221757,0.774407,1.0
2023-02-06 14:35:14,0.233966,0.775626,1.0
2023-02-06 14:35:16,0.243284,0.76353,1.0
2023-02-06 14:35:18,0.245843,0.763174,1.0
2023-02-06 14:35:20,0.243482,0.772153,1.0
2023-02-06 14:35:22,0.241343,0.77231,1.0
2023-02-06 14:35:24,0.242648,0.768907,1.0
2023-02-06 14:35:26,0.246142,0.765365,1.0
2023-02-06 14:35:28,0.248408,0.760553,1.0
2023-02-06 14:35:30,0.248049,0.768742,1.0
2023-02-06 14:35:32,0.247104,0.78027,1.0
2023-02-06 14:35:34,0.248403,0.773412,1.0
2023-02-06 14:35:36,0.252035,0.763823,1.0
2023-02-06 14:35:38,0.255147,0.775217,1.0
2023-02-06 14:35:40,0.255333,0.778051,1.0
2023-02-06 14:35:42,0.253751,0.75922,1.0
2023-02-06 14:35:44,0.254315,0.772723,1.0
2023-02-06 14:35:46,0.259492,0.801212,1.0
2023-02-06 14:35:48,0.267452,0.794615,1.0
2023-02-06 14:35:50,0.273799,0.76468,1.0
2023-02-06 14:35:52,0.276057,0.756677,1.0
2023-02-06 14:35:54,0.275982,0.777326,1.0
2023-02-06 14:35:56,0.277343,0.793208,1.0
2023-02-06 14:35:58,0.281813,0.790374,1.0
2023-02-06 14:36:00,0.28737,0.783737,1.0
2023-02-06 14:36:02,0.290552,0.789051,1.0
2023-02-06 14:36:04,0.289987,0.777397,1.0
2023-02-06 14:36:06,0.28777,0.751165,1.0
2023-02-06 14:36:08,0.287492,0.773863,1.0
2023-02-06 14:36:10,0.290655,0.79927,1.0
2023-02-06 14:36:12,0.295111,0.780574,1.0
2023-02-06 14:36:14,0.297376,0.77682,1.0
2023-02-06 14:36:16,0.296875,0.795878,1.0
2023-02-06 14:36:18,0.297394,0.77845,1.0
2023-02-06 14:36:20,0.303173,0.773669,1.0
2023-02-06 14:36:22,0.313183,0.801822,1.0
2023-02-06 14:36:24,0.320508,0.802129,1.0
2023-02-06 14:36:26,0.319019,0.78101,1.0
2023-02-06 14:36:28,0.310521,0.785423,1.0
2023-02-06 14:36:30,0.304014,0.789411,1.0
2023-02-06 14:36:32,0.307019,0.787782,1.0
2023-02-06 14:36:34,0.318278,0.797697,1.0
2023-02-06 14:36:36,0.329676,0.790792,1.0
2023-02-06 14:36:38,0.334658,0.783611,1.0
2023-02-06 14:36:40,0.333597,0.810387,1.0
2023-02-06 14:36:42,0.331314,0.8155,1.0
2023-02-06 14:36:44,0.331381,0.780799,1.0
2023-02-06 14:36:46,0.333787,0.775317,1.0
2023-02-06 14:36:48,0.336815,0.795757,1.0
2023-02-06 14:36:50,0.339413,0.798036,1.0
2023-02-06 14:36:52,0.341239,0.801356,1.0
2023-02-06 14:36:54,0.342059,0.804166,1.0
2023-02-06 14:36:56,0.342094,0.789028,1.0
2023-02-06 14:36:58,0.342249,0.787798,1.0
2023-02-06 14:37:00,0.343039,0.803776,1.0
2023-02-06 14:37:02,0.343646,0.800654,1.0
2023-02-06 14:37:04,0.343123,0.787938,1.0
2023-02-06 14:37:06,0.342653,0.797467,1.0
2023-02-06 14:37:08,0.345434,0.812109,1.0
2023-02-06 14:37:10,0.353353,0.807466,1.0
2023-02-06 14:37:12,0.364121,0.793211,1.0
2023-02-06 14:37:14,0.37263,0.791295,1.0
2023-02-06 14:37:16,0.375502,0.801742,1.0
2023-02-06 14:37:18,0.373971,0.807899,1.0
2023-02-06 14:37:20,0.372094,0.811577,1.0
2023-02-06 14:37:22,0.372519,0.816561,1.0
2023-02-06 14:37:24,0.374552,0.810472,1.0
2023-02-06 14:37:26,0.375885,0.79812,1.0
2023-02-06 14:37:28,0.375571,0.804525,1.0
2023-02-06 14:37:30,0.374781,0.817549,1.0
2023-02-06 14:37:32,0.375068,0.811514,1.0
2023-02-06 14:37:34,0.376539,0.799512,1.0
2023-02-06 14:37:36,0.377911,0.801503,1.0
2023-02-06 14:37:38,0.378114,0.80782,1.0
2023-02-06 14:37:40,0.37746,0.813201,1.0
2023-02-06 14:37:42,0.377156,0.817369,1.0
2023-02-06 14:37:44,0.377887,0.810388,1.0
2023-02-06 14:37:46,0.379116,0.797479,1.0
2023-02-06 14:37:48,0.379798,0.793666,1.0
2023-02-06 14:37:50,0.379555,0.795194,1.0
2023-02-06 14:37:52,0.379059,0.800892,1.0
2023-02-06 14:37:54,0.37923,0.814804,1.0
2023-02-06 14:37:56,0.380205,0.819205,1.0
2023-02-06 14:37:58,0.381209,0.803373,1.0
2023-02-06 14:38:00,0.381503,0.792288,1.0
2023-02-06 14:38:02,0.381152,0.805067,1.0
2023-02-06 14:38:04,0.380801,0.821509,1.0
2023-02-06 14:38:06,0.380971,0.821706,1.0
2023-02-06 14:38:08,0.381603,0.803591,1.0
2023-02-06 14:38:10,0.382371,0.796585,1.0
2023-02-06 14:38:12,0.38306,0.812221,1.0
2023-02-06 14:38:14,0.383516,0.816089,1.0
2023-02-06 14:38:16,0.383501,0.795015,1.0
2023-02-06 14:38:18,0.383023,0.785495,1.0
2023-02-06 14:38:20,0.38272,0.812806,1.0
2023-02-06 14:38:22,0.383451,0.825652,1.0
2023-02-06 14:38:24,0.3852,0.811357,1.0
2023-02-06 14:38:26,0.386834,0.801748,1.0
2023-02-06 14:38:28,0.387293,0.812275,1.0
2023-02-06 14:38:30,0.386934,0.813469,1.0
2023-02-06 14:38:32,0.387151,0.806454,1.0
2023-02-06 14:38:34,0.388469,0.811749,1.0
2023-02-06 14:38:36,0.389708,0.810899,1.0
2023-02-06 14:38:38,0.389682,0.799504,1.0
2023-02-06 14:38:40,0.389494,0.805871,1.0
2023-02-06 14:38:42,0.392288,0.819688,1.0
2023-02-06 14:38:44,0.400055,0.809787,1.0
2023-02-06 14:38:46,0.410902,0.806336,1.0
2023-02-06 14:38:48,0.420061,0.832177,1.0
2023-02-06 14:38:50,0.423979,0.837108,1.0
2023-02-06 14:38:52,0.423256,0.813146,1.0
2023-02-06 14:38:54,0.42172,0.813394,1.0
2023-02-06 14:38:56,0.422786,0.833794,1.0
2023-02-06 14:38:58,0.426628,0.82722,1.0
2023-02-06 14:39:00,0.430618,0.807292,1.0
2023-02-06 14:39:02,0.432211,0.814136,1.0
2023-02-06 14:39:04,0.431617,0.828289,1.0
2023-02-06 14:39:06,0.431991,0.824256,1.0
2023-02-06 14:39:08,0.43696,0.820594,1.0
2023-02-06 14:39:10,0.447375,0.823336,1.0
2023-02-06 14:39:12,0.46002,0.822849,1.0
2023-02-06 14:39:14,0.469713,0.830323,1.0
2023-02-06 14:39:16,0.473368,0.845973,1.0
2023-02-06 14:39:18,0.472469,0.845403,1.0
2023-02-06 14:39:20,0.471483,0.828568,1.0
2023-02-06 14:39:22,0.473539,0.823935,1.0
2023-02-06 14:39:24,0.477808,0.835541,1.0
2023-02-06 14:39:26,0.480917,0.841114,1.0
2023-02-06 14:39:28,0.481303,0.838434,1.0
2023-02-06 14:39:30,0.48153,0.83867,1.0
2023-02-06 14:39:32,0.4861,0.836748,1.0
2023-02-06 14:39:34,0.496688,0.827978,1.0
2023-02-06 14:39:36,0.509725,0.834806,1.0
